,cell_index,age_at_chase,rls,div_duration,dist_from_sen,late_daughter_shape,x_input,y_input_raw,y_input_norm,y_pred_norm,residual,r_sq,est_std_err,shapiro_p,a,b,c,genotype,substrate
782,1,,,,,,5.666666666666667,3.2530000000000427,0.006357116335424447,0.04842743363053868,-0.042070317295114235,0.9733448747381372,0.04829912608444447,0.1350492686033249,1.0802647632677633,0.4761400897558623,-0.024308407681076186,rpn4d,UBL-mScarletI-NS
783,1,,,,,,5.833333333333333,2.4950000000000045,0.004875808563444149,0.04287844503876212,-0.03800263647531797,0.9733448747381372,0.04829912608444447,0.1350492686033249,1.0802647632677633,0.4761400897558623,-0.024308407681076186,rpn4d,UBL-mScarletI-NS
784,1,,,,,,6.0,10.769000000000005,0.02104512321432063,0.037752786593944994,-0.016707663379624364,0.9733448747381372,0.04829912608444447,0.1350492686033249,1.0802647632677633,0.4761400897558623,-0.024308407681076186,rpn4d,UBL-mScarletI-NS
785,1,,,,,,6.166666666666667,20.662000000000035,0.04037833929374068,0.03301816260645656,0.0073601766872841146,0.9733448747381372,0.04829912608444447,0.1350492686033249,1.0802647632677633,0.4761400897558623,-0.024308407681076186,rpn4d,UBL-mScarletI-NS
786,1,,,,,,6.333333333333333,25.465999999999894,0.04976646928924568,0.028644741212066234,0.021121728077179443,0.9733448747381372,0.04829912608444447,0.1350492686033249,1.0802647632677633,0.4761400897558623,-0.024308407681076186,rpn4d,UBL-mScarletI-NS
787,1,,,,,,6.5,11.430999999999926,0.022338824724941725,0.02460496640767728,-0.002266141682735555,0.9733448747381372,0.04829912608444447,0.1350492686033249,1.0802647632677633,0.4761400897558623,-0.024308407681076186,rpn4d,UBL-mScarletI-NS
788,1,,,,,,6.666666666666667,10.124000000000024,0.019784643645815066,0.02087338442678044,-0.0010887407809653735,0.9733448747381372,0.04829912608444447,0.1350492686033249,1.0802647632677633,0.4761400897558623,-0.024308407681076186,rpn4d,UBL-mScarletI-NS
789,1,,,,,,6.833333333333333,5.47300000000007,0.01069551112935075,0.017426483360655262,-0.006730972231304512,0.9733448747381372,0.04829912608444447,0.1350492686033249,1.0802647632677633,0.4761400897558623,-0.024308407681076186,rpn4d,UBL-mScarletI-NS
790,1,,,,,,7.0,8.882000000000062,0.01735748763948343,0.0142425450148067,0.0031149426246767295,0.9733448747381372,0.04829912608444447,0.1350492686033249,1.0802647632677633,0.4761400897558623,-0.024308407681076186,rpn4d,UBL-mScarletI-NS
791,1,,,,,,7.166666666666667,16.350000000000023,0.03195169138770012,0.011301508067215721,0.0206501833204844,0.9733448747381372,0.04829912608444447,0.1350492686033249,1.0802647632677633,0.4761400897558623,-0.024308407681076186,rpn4d,UBL-mScarletI-NS
792,1,,,,,,7.333333333333333,0.0,0.0,0.00858484166619284,-0.00858484166619284,0.9733448747381372,0.04829912608444447,0.1350492686033249,1.0802647632677633,0.4761400897558623,-0.024308407681076186,rpn4d,UBL-mScarletI-NS
793,1,,,,,,7.5,9.723999999999933,0.0190029508901525,0.006075428671401338,0.012927522218751163,0.9733448747381372,0.04829912608444447,0.1350492686033249,1.0802647632677633,0.4761400897558623,-0.024308407681076186,rpn4d,UBL-mScarletI-NS
794,1,,,,,,7.666666666666667,7.005999999999972,0.013691348615426657,0.003757457802376938,0.009933890813049719,0.9733448747381372,0.04829912608444447,0.1350492686033249,1.0802647632677633,0.4761400897558623,-0.024308407681076186,rpn4d,UBL-mScarletI-NS
795,1,,,,,,7.833333333333333,8.40300000000002,0.01642141056457764,0.0016163240149940743,0.014805086549583565,0.9733448747381372,0.04829912608444447,0.1350492686033249,1.0802647632677633,0.4761400897558623,-0.024308407681076186,rpn4d,UBL-mScarletI-NS
796,1,,,,,,8.0,18.524,0.03620019151472515,-0.00036146352182776786,0.03656165503655292,0.9733448747381372,0.04829912608444447,0.1350492686033249,1.0802647632677633,0.4761400897558623,-0.024308407681076186,rpn4d,UBL-mScarletI-NS
797,1,,,,,,8.166666666666666,21.208999999999946,0.04144730413710882,-0.0021883664289968734,0.04363567056610569,0.9733448747381372,0.04829912608444447,0.1350492686033249,1.0802647632677633,0.4761400897558623,-0.024308407681076186,rpn4d,UBL-mScarletI-NS
798,2,,,,,,0.0,548.5189999999999,1.0,1.0443712886165841,-0.044371288616584126,0.9948547082412822,0.01979521974742253,0.0017491418402642012,1.0437252781805983,0.5993963564647131,0.000646010435985707,rpn4d,UBL-mScarletI-NS
